,Pokemon,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40,PCA41,PCA42,PCA43,PCA44,PCA45,PCA46,PCA47,PCA48,PCA49,PCA50,PCA51,PCA52,PCA53,PCA54,PCA55,PCA56,PCA57,PCA58,PCA59,PCA60,PCA61,PCA62,PCA63,PCA64,PCA65,PCA66,PCA67,PCA68,PCA69,PCA70,PCA71,PCA72,PCA73,PCA74,PCA75,PCA76,PCA77,PCA78,PCA79,PCA80,PCA81,PCA82,PCA83,PCA84,PCA85,PCA86,PCA87,PCA88,PCA89,PCA90,PCA91,PCA92,PCA93,PCA94,PCA95,PCA96,PCA97,PCA98,PCA99,PCA100,PCA101,PCA102,PCA103,PCA104,PCA105,Type1,Type2,Cluster
382,Machamp,0.06583672995005942,-0.10250653608446789,0.13573914121484423,0.1753208458968868,-0.12950221773988807,0.0017787601665158737,0.05132838842410998,0.003086826702511787,-0.17748667252487071,-0.013904878478552167,-0.04559597717407062,0.04407382017265645,-0.08696604963017404,0.023387418409736,0.048816001337415135,-0.07687267817422057,0.14524063742229068,0.009853231041534887,0.04090283747263042,-0.010676632167877896,-0.02862811123333352,-0.08469776875137917,0.0103645018197042,-0.017568423624691208,-0.03266573207067364,-0.024708475555497975,0.14774104980143293,-0.012979358378717335,0.07204417707069014,0.0038156700212091726,-0.041962003898613716,-0.011645645631434335,0.005932363617706381,-0.022775182603680673,-0.042009988071659295,0.005383777347724377,-0.09338837139415035,-0.031306586265741544,0.005242320577590511,-0.021286352572415984,0.010895784089317991,0.037937401464409104,0.07676656972593891,-0.044395789140617564,-0.00828456508045728,0.02635530166140092,-0.031907706438700355,-0.035657593652801356,-0.05439730799258751,0.02271123459044082,-0.009987228354143396,0.09230257392554768,0.06348457834546135,0.01344088991610536,0.01757174347624691,-0.06304489727645649,0.05124480727718485,-0.027935131562857454,0.01374641561807801,0.012929533314640482,-0.06541748752331325,0.012777242198598014,0.03530866707115654,-0.020160757354626857,0.009299833191669299,-8.671561668470808e-16,9.023596453799343e-16,0.026363935895212937,0.00818708168491559,0.01001229594515968,-0.013789087215263235,-0.029284465551101053,-0.018995860085155115,0.04165058569499368,0.0011638482294272022,-0.054893251958629846,0.010846902076725406,0.05044918185644954,-0.016396389358579778,-0.0028852393326198947,0.07194601093920625,-0.046894314642315284,0.04687450425730032,-0.039549318521555014,0.015143490206335857,0.02145233110193365,0.021154992123895697,0.016728881664031074,0.024309925987239533,-0.02392475807700435,-0.06061394190322451,0.031392339524341464,-0.0056896119723587055,-0.003944111260932884,0.04174663305735299,0.00910970916214289,-0.018684018350752316,-0.044748178616138765,0.00570800524630733,0.023929148637862493,-0.040056929268437604,-0.030436823845498163,-0.027451417809329873,-0.024631346056750037,-0.019573133914731627,Fighting,None,6
383,Machoke,0.06747325468100573,-0.09578528638606318,0.12684182265655972,0.18514495202873335,-0.1359193490604962,-0.018290160006818226,0.05218515804712727,-0.00018352716680608184,-0.16031571001868536,-0.007679201453751584,-0.038858462820409605,0.05880975662653054,-0.0817221911150591,0.028764615163002997,0.043958390417492964,-0.058079068156404415,0.1341974183595358,0.0029423816349726417,0.044801365358640786,-0.02587433378981955,-0.025734976962540724,-0.06661880243317052,0.017572318760810748,-0.04502293805007966,-0.02418937195328369,-0.03608447794504582,0.13674295598596273,-0.026636644918420896,0.06950010545522212,0.024854865334514285,-0.04901329227064567,-0.0022333613419890383,-0.007281022204514209,-0.012737789845852748,-0.03201439387864586,-0.003832073833957587,-0.07011524009274886,-0.0420198630786955,0.008475611316192516,-0.02416112924372793,-0.011410786097832125,0.012303720390632994,0.09270595566525783,-0.054274818413862856,-0.014905812874350305,0.021672817721134302,-0.036663110285637956,-0.01608285219871112,-0.07135335421853715,0.03681501259034475,-0.015945505285776512,0.0879234002543794,0.06034693728773501,-0.010009146291419772,0.011224837445485148,-0.0566714412623821,0.03207607113182766,-0.029567046549257098,0.005949980060175531,0.011369826951084737,-0.05897618138849041,0.0207789609756444,0.02877420295536751,-0.03144407294533848,0.00893030109732262,-1.0103249903644852e-15,1.2923112166412838e-15,0.025098948136565748,0.008330845269402148,0.017541306796267916,-0.03025741923426252,-0.025741173559410933,-0.017467982677685807,0.04530726420422509,-0.0009081307494312312,-0.07014238357164972,0.016496435312152995,0.04044713539617957,-0.01261251692712176,9.393532378673611e-05,0.09495494064781776,-0.047615352855671034,0.042510072209854345,-0.05712005204279748,0.02285839170147212,0.03538405053941005,0.006876778019944566,0.024056277479944852,0.04186244754370449,-0.012705704971257892,-0.06206695524176384,0.04660447079174728,0.0008127211106289688,-0.003985696265826762,0.04177918720724259,-0.0005109469160284814,-0.026761655957808644,-0.05326314017054414,0.00020654290112796304,0.027861692257283674,-0.05237760638935557,-0.03189363766027006,-0.030993831239197092,-0.017283419588681632,-0.011121672971352586,Fighting,None,6
384,Machop,0.06789002987212582,-0.09566766686412488,0.12662878739906996,0.18530632694025378,-0.13597019614748257,-0.018634555890561063,0.052130349345922956,-0.0004074074923025909,-0.16018155411255694,-0.007444818720191751,-0.03876885083497624,0.05915892270013589,-0.08143839182495446,0.028734439339126682,0.04355509579559977,-0.058412945424039464,0.13447480651552796,0.0028619044069085366,0.044857310768192604,-0.026457690643291554,-0.025171136468133598,-0.06655878411774448,0.017507864206058692,-0.04551768701417749,-0.02375057386110445,-0.03644614320754828,0.13646222237205397,-0.026547203993789015,0.06977811741770763,0.025893518394669777,-0.04848093773574869,-0.002822811816706358,-0.007619327092451786,-0.013655390478948098,-0.032616276812967075,-0.0037093287966510173,-0.06979785803378881,-0.042516501314311415,0.008687253687956914,-0.02460066833213718,-0.011756166545586361,0.012340977425635185,0.09265611120381828,-0.05474417635425539,-0.014548458349445329,0.02225247924761622,-0.03686385097731728,-0.01568311658330267,-0.07201410920607917,0.03732270154304537,-0.0159924425776572,0.08872445323614303,0.060673635421466816,-0.010584537746527132,0.011000445969221265,-0.05619302401241096,0.031428691223689305,-0.02941006635662826,0.005501518046132324,0.01086237364482809,-0.05906894799337792,0.021212799982661196,0.028753728581153798,-0.03153958357113669,0.009460760083106113,-1.3421473113878529e-15,1.3816573863308966e-15,0.02462081519791674,0.008389367344705368,0.0171118526797161,-0.030399692324356326,-0.02563028344267501,-0.01757971017239583,0.04406786870543259,-0.0015984050016731699,-0.06924599170781322,0.01650078552491173,0.04089432514255287,-0.012327835013982614,-1.8741741653468913e-05,0.09483220594650302,-0.046974971760616636,0.04304435982724917,-0.0572830399107549,0.02310395188570273,0.03532915093626261,0.0060745842265716435,0.0238011577514445,0.04232698401249938,-0.012286270570479874,-0.06231862893078858,0.046953340247158866,0.0009429842416106881,-0.003417273691065788,0.041309064549266895,-0.0015117616890882963,-0.027291032418532816,-0.05297074362814711,0.0005767447579506993,0.028167744132003066,-0.0528761475967637,-0.03172515700456442,-0.03077751033423545,-0.017656324166948723,-0.010763042871781743,Fighting,None,6
385,Magby,0.035527182575111414,-0.06784495233300178,0.05105374025776792,0.1168219094627126,-0.12348552415281798,-0.04611621275905908,-0.018223008588553177,-0.06374126670059391,0.01592945055355776,0.14858498295065106,-0.05171645109093796,0.22900597470124137,-0.17052105026003028,-0.017104694293458268,-0.07448918233620355,0.06456116072656795,-0.028463043748281132,0.013131714254354894,0.015579314018598744,-0.025285577538297726,0.008209267724758442,-0.04813281549541926,0.03240711313179686,-0.006464976931491555,0.00048377420432493416,0.04275182325534143,0.07851482098210677,-0.007886143439986915,-0.03576573683383678,0.03523845634584751,-0.017719452322498132,-0.029383111416143855,-0.00033782084726032057,-0.041922395252518535,0.01758871323293621,-0.04240682343528783,-0.03240461563680048,-0.07194239131149335,0.0018087097825606811,0.009086075953079673,-0.07006455023227227,0.03514556783068069,0.04859231375876874,0.014814082306095077,0.02229605411453987,-0.03280741776981277,-0.05532348620146181,0.046115509439682185,0.011285648848951594,-0.04056800300154289,0.07178760490596967,-0.04683335018750545,0.01674367178493738,0.031951823769992845,0.01222653968909267,-0.05875716220520785,-0.02182540953147333,0.04089507140972211,-0.04950389627822869,0.016745686609841597,0.02517070908525251,0.07637765691206352,0.0280050872976073,0.04420260460570161,-0.003999098845025469,3.462682546744546e-15,-5.0181030207629534e-15,0.0055674409950656235,0.001506018107411417,0.001474734696422383,-0.0195212473070949,-0.03239756324708052,0.0042903205584159275,0.06674853723756326,0.045131910085630486,-0.01664456302728953,0.028208342016631513,-0.04757901056469073,0.15901044059651395,0.0028623383889132244,0.042737739121668145,-0.0026620763803528384,-0.030161048422225036,0.005530194490061751,-0.026495531584469347,-0.009786757708367096,0.0006645637583690161,-0.012686809777838185,-0.042868013833557116,0.001559753678275765,-0.07059312193226652,-0.06511485000078751,-0.009269028678824674,-0.06136341754402393,-0.00954832387290129,0.012334426682218541,0.011844634985964008,-0.0006216469160884649,0.0863293395798897,-0.037061925249136464,0.03177718109016435,-0.012385173577927339,0.04275651932939765,0.014254382314629383,-0.010786629418166313,Fire,None,15
386,Magcargo,0.016638347454616592,-0.0048889891657431395,-0.005885696825477513,0.02571214403116845,0.11535997662678349,0.040868959559305855,-0.17706155907640145,0.04114329055102962,-0.07945325667458887,0.2671915394569867,-0.1154548001932275,0.034683534774183594,-0.03611751370862655,-0.13237151601482794,0.0700576540832433,0.0407389719018684,-0.06434143092168108,0.10444196098146792,-0.041508266095681,0.03566883478489301,0.015854104815663884,-0.05305055400253875,0.031549036738912156,-0.020598669496138325,0.06941915588234086,-0.007879656371927595,0.01938800147288878,0.03419651440352194,0.0009772106106314866,0.025626292177895464,-0.03220300787883744,-0.00026014206177013164,0.008828691964100303,0.03475056313965078,-0.015224494584532323,-0.04664807205524795,0.04990130687689462,0.02440954185850235,-0.030030352402675913,0.09328811995559602,-0.02151973126675279,0.07454739541084231,-0.015336570889204463,0.001726884224677989,0.04009881384918275,-0.008462237328691303,-0.036743819060106105,-0.05760084794521741,0.0274696602502918,-0.02040387488343097,0.014037807103566032,0.011204874365197952,0.027248691303063587,0.013466212704049184,-0.012079373146770083,-0.0022111669987636318,0.026602586459871697,-0.0055447236816381345,-0.0028693155073322755,0.05429286196576203,0.0082224794011176,-0.009250701272488037,0.010614912409998319,0.025434067189072332,0.0037299027198533057,-6.724652607885664e-17,3.1745407748012836e-16,0.009834081846540107,0.02474535956188312,-0.03507336819249497,-0.011159337164076204,0.0018058247543378113,0.009082118787366058,0.0069537213553281605,-0.002468300928742102,-0.008029719521860944,0.008095386777758626,-0.0013353749841331925,0.006132501777235277,0.04412503073248336,0.005455262300299332,-0.019226095237286613,0.004076453588625269,0.01677603286451236,0.004518934577945305,-0.01046192878409784,-0.061062876742828634,0.00020416108427974013,-0.059493162962369894,-0.02695769721763176,-0.013847286672736506,-0.027983589913047547,-0.0018346288167143793,-0.020475848298901457,-0.003927950128395724,0.03498868718971746,-0.06553513717730008,-0.00890053831212916,0.013628312942658476,0.027175446786965155,-0.03179656682922003,-0.001898969990396292,0.007838822522794848,0.027326062668477404,-0.012007331807641262,Fire,Rock,13
387,Magikarp,-0.577053426238159,-0.024848359479600474,0.13351932029900046,0.013809555806624312,0.041432403540501685,-0.13660585412883733,0.12271941025935135,-0.1066849997415375,0.060873091386056066,-0.10327377916666312,-0.25159060074027645,-0.12533946441412738,-0.07458024025918975,-0.07901183381670861,-0.05635580233425843,-0.013645174335287707,0.005373158665754791,-0.0332325344627306,-0.021639134114736287,0.16138011076932926,-0.08829170916358825,-0.08951174022668185,-0.07830981161505719,0.03989565232321488,0.07033556909091628,-0.11060784411039531,-0.20924417306097712,0.019892001693953297,0.01746263224155088,-0.11758135544474903,0.04375863826373279,-0.06566969479793465,-0.019999944417349626,0.045286238910263024,-0.05823098729600946,-0.03898926674322706,-0.03909802289469788,0.15102781322696826,-0.018130289495760184,-0.03210052929661386,-0.04808368744435364,-0.11767655458753996,0.03229885598097323,-0.228849315833738,0.10356044345392308,-0.33277418389644736,0.1549456962078969,-0.19976696124723844,-0.04720175846790492,-0.2019198529915101,0.13059196569308573,-0.03681592282741735,0.06424110946470177,0.06505584673578083,-0.023743514987606604,-0.050579325616665345,0.0019416266425587771,0.11887997646842875,-0.09627224678432296,-0.0913994767246264,-0.09856373711994568,0.11147543835976868,0.15299874945920686,-0.040819939375397594,0.04887004891674292,-1.6070950376558352e-14,2.1695488073104018e-14,-0.09422371291170115,-0.003225917974520749,0.08711078981768339,-0.16805680801890474,-0.003210465597717051,0.1010097545340047,-0.16107738310607606,-0.10948980752738587,-0.07319598480694528,-0.08976489930633404,-0.1109770135756831,0.07726710319364721,-0.11019763154640681,-0.005152894859404475,0.03632929932425292,-0.05578376215050796,-0.016207097768068054,0.09930922607530425,-0.05231199678645878,-0.12541723490273188,0.022228445001716692,-0.06552998536994759,0.06460573328790636,-0.06633357122175147,0.036696090842685415,0.06908134178141069,0.03737382699348283,0.008770519131873588,-0.021034020769464885,-0.07263214808911325,-0.038450907104505154,-0.0008640295047294874,0.03963300922488551,0.01257678062485554,-0.13055563933965786,-0.091868496065959,0.039377950993034275,0.01817391161847028,Water,None,19
388,Magmar,0.04114148585948648,-0.07536682220610202,0.09454057536356447,0.12772575865146124,-0.11689082290304985,-0.01870994736131778,0.0015637290438754727,-0.06533739111492291,0.005069447949075151,0.13114981438029602,-0.0417010023086059,0.21989594758850256,-0.18400898200103255,-0.01065807268027419,-0.05142847041995771,0.051146842673617514,-0.02539993933948377,0.011930950537518775,0.002910353246067024,-0.011915513368723991,0.015980343904581182,-0.04906916266083872,0.009802453193961658,0.0117423159592442,-0.0050526260281731445,0.051567883935766626,0.06727483232712503,0.019165310510528798,-0.045038408525380755,0.01950521796444464,-0.03791916075922031,-0.02541424097538261,0.023929178718181614,-0.015183833546385814,0.01875920114840589,-0.05045629418975473,-0.05519714138256039,-0.06597989237642374,0.005765999590612145,0.021245461154366554,-0.0462274442226331,0.04685474961377242,0.0480637224075555,0.03286814293242018,0.019485829009285718,-0.045752660937259534,-0.06888026024587847,0.03393274880128596,0.03345423447003775,-0.04867820316211989,0.08577175470746767,-0.05204558324707126,0.00623834315716861,0.05671681594398333,0.03865773029647825,-0.05730040724037429,-0.023874330413290405,0.04368577529694916,-0.04493782069850256,0.032277718023420714,0.03484963852951644,0.07570483774981537,0.03261004253974624,0.04819217974180369,-0.007028145384256349,4.248661484552201e-15,-6.302746735371804e-15,0.014290714971985297,0.005115599307651579,0.010005699035523286,-0.016924581192740484,-0.03595428493092992,-0.01708962597397528,0.08036795246136691,0.047102412628586186,-0.017371561923902375,0.022205563120268876,-0.04102383093665663,0.1505015778765369,0.0065723919822591355,0.04694721753634921,-0.010404403919277305,-0.031249587477551227,0.020950496908116577,-0.017019567119123058,-0.016501641860457224,0.031194018620331856,-0.002877073188714128,-0.05498367375987515,-0.007474620641201878,-0.07128467307034753,-0.06580632419420424,-0.005369750941816111,-0.06375699496065448,-0.007625510231216368,0.016012246475825054,0.024152851570725102,-0.010852744938639901,0.07985061002625203,-0.04835710261901794,0.03645449558210834,-0.008897366440228817,0.0483569885964156,0.017244602494204498,-0.008142707109304873,Fire,None,15
389,Magmortar,0.055221710005499657,-0.08334049698375282,0.13023372891419369,0.13292277443732048,-0.12193784673907952,-0.005132597571097318,-0.013485546961094825,-0.04588149311309884,0.01723660720626099,0.12764340569804467,-0.041856930295419995,0.20532434574271793,-0.16509376455640884,0.018355269433308667,-0.03367552642671669,0.03729456493544782,-0.0377000558760488,-0.0008604940523809932,-0.006376669252051622,-0.004291353344123647,0.02368923379586055,-0.062017838060327825,0.008535233131491725,0.005984470930454511,0.005285603934035933,0.05541892779319884,0.06574242926020867,0.03696288221914406,-0.03783765886779313,0.008254100571278683,-0.027921905959210434,-0.012190975312555242,0.01674972522121172,-0.005958954483274659,0.02893268990223323,-0.0422805539072388,-0.06699411098285735,-0.06661283888882578,-0.0026602173218320015,0.02307923241006258,-0.04553635605111685,0.029131383314454362,0.04277340233717752,0.023730761058890618,0.02857379969183338,-0.04084188969301738,-0.06038923431073023,0.03658829848600059,0.03551286549211974,-0.028820678943019113,0.08191268628415226,-0.058776111085408346,0.007749193458371513,0.043074220330196984,0.031144340494936282,-0.059993793846130655,-0.011146449712368438,0.04657242356499176,-0.03281557786464724,0.04809180815986775,0.03720449930925093,0.05756416248025439,0.028487173521055672,0.04762445351846979,-0.022611085665861858,7.29093380170186e-15,-1.0800685105228479e-14,0.03203095637518349,0.011994327312782422,0.011897900062498119,-0.006552670577126146,-0.05014068111995193,-0.008821064249305292,0.07281693431208487,0.04169989065109114,-0.02996959073005035,0.012261387449496104,-0.03959914428914904,0.13510364470421082,-0.007906300557973707,0.033871627483773245,-0.017236489288699634,-0.04538931893557655,0.012445508457573582,-0.02385555198287281,-0.017422389972033325,0.017513469157636814,0.01108816387315322,-0.05600447799467218,-0.005259635929004321,-0.07999328361245979,-0.07942663457409535,0.0038095339151781116,-0.05380102931346715,0.0015454091290667126,0.02428875750911197,0.007907899407465873,0.0097159840922417,0.0579902763531529,-0.04019434348832392,0.037996745511469386,-0.000215257422998273,0.04573282653073627,0.024743864945517762,-0.002831072422790818,Fire,None,15
390,Magnemite,-0.006344346003447771,0.09802077672590968,-0.07813820965200902,-0.08345025065968874,0.03564884242884952,-0.1418767847950677,-0.1825843137426586,-0.1432754206773401,-0.1245751205904278,-0.04380605463814509,0.16335653704794698,-0.07291835204420584,-0.1331979116318429,-0.014526312413194869,-0.018921742413285002,0.022467176588642675,-0.056890337041480096,-0.017620896837832946,-0.01281593910000394,-0.0685632249620678,-0.05826501827597614,-0.059351581169214726,0.03605171013767205,0.054919809805876255,0.06646071718915857,0.01061196319415078,-0.03408371477648763,-0.030480829348541204,0.019698319397722368,0.033308846794403726,-0.00843118990542184,0.010901967378595499,-0.019545033442380528,0.0390906265869691,0.06848992948691876,-0.007403554241709718,-0.06887428503119836,-0.048604205292180507,-0.026006003244246723,-0.02207197895155865,0.04356409898438117,-0.018902061347581812,-0.04963480492852103,0.003323258986810686,-0.006245833569110746,-0.0036329994043659253,-0.015019087023839141,0.028298610094101107,-0.06586152906198046,-0.017717165115810635,0.0039060326546351038,0.02296256035005346,-0.005378670822747455,-0.02637581627192811,-0.0655331838234294,0.015157115317465426,0.0048053789736373234,0.008121402002634165,0.004908348240575476,0.06285520344070987,-0.028315172660474366,-0.022913372442529945,-0.0055438905624401145,0.021542862463327553,-0.022106207458100033,4.012016491800134e-15,-4.699609999953853e-15,-0.00014187178707447863,0.02536235663258504,-0.04867637559616002,-0.005742676104064748,-0.005524848173339786,0.036420335739475396,-0.005970732302652944,-0.04226644340743997,-0.00037578106447887965,0.013988376755377178,0.011631847703811687,0.02231999189538374,-0.007896544994308875,0.015134517455731003,0.0009573818479036377,0.02495813540748348,-0.011070125691762687,0.03490872333054898,-0.03317690851397638,-0.018047066413511156,0.04407469093832123,-0.019021193761487143,0.05748335325942706,0.05237561283286549,-0.045011685482036816,0.007778081564751257,0.04069374419952192,0.0004554232910641379,-0.024877859014496517,0.04937153499330375,-0.03040142401305951,0.03809584851041203,0.0754923090083311,-0.013209819672131081,0.005863003079999604,0.026628849628285788,-0.05224055742577617,0.0343532024369958,Electric,Steel,12
391,Magneton,-0.019449383809106543,0.10343689311304688,-0.05525881580468047,-0.08841083738807629,0.039993868487927436,-0.1255922841224706,-0.1668764048840906,-0.16825838649440397,-0.11372208180511326,-0.03955389216673582,0.1644795483584389,-0.09024674039424403,-0.14602224951922144,-0.012080524840229308,-0.010230375654366318,0.021757783897068242,-0.0618125476227602,-0.015758561012635727,-0.029837179409500186,-0.05954201134937713,-0.06814947018195497,-0.07466457750885402,0.01721229343921852,0.07477273265522828,0.07400183676731832,0.04626642765201474,-0.02126784874405274,-0.003644656909352878,-0.0017859436935766637,0.009303732348342506,-0.015038094604874097,-0.0026677056461116904,0.006380812660743164,0.08370068739315296,0.05879373202352033,-0.030649210339363738,-0.10430349642371281,-0.03927498836244356,-0.016082346417318576,-0.0042123998668531955,0.056979286717963644,-0.008445429798043661,-0.07242708103030698,0.026124539523097835,-0.011351127874566743,0.0033275384868787766,-0.036823412371446256,0.02957760969862737,-0.08142556433634025,-0.020747823390579866,0.014722594519566671,0.003709860858752449,-0.0023383581077769514,0.0027372799797074996,-0.06331239948321402,-0.01444190547150646,0.026619140725024377,-0.010074724306049831,0.014878623539973206,0.08271300675221788,-0.04574198798757061,-0.023219550154944174,0.0056607852435652615,0.026211360105951858,-0.03874958088036122,8.038429491455966e-15,-1.0569886974628267e-14,0.023691679896227856,0.03930578943900793,-0.055672549805559975,0.013322727868785458,0.01722340365806384,0.03437000047111536,0.0025200347179543748,-0.06043862195688479,-0.008519501981354293,0.027399542527957572,0.03992554750354569,0.002653628069331099,-0.019345441293740682,0.007616936324468986,-0.002999706883853392,0.04803307820188056,0.005909973665351103,0.04135368806278341,-0.03325383989573288,-0.032389168917827664,0.04040011165244409,-0.0273196778570078,0.041217236029798855,0.0600294461412486,-0.05865421648547954,0.014434800866954216,0.03199369644346504,-0.011336479854161157,-0.03914839021250571,0.04258572428456729,-0.023061536927219628,0.05105168372687762,0.04024815006692874,-0.0190362681714669,-0.026772327394954082,-0.0071471540380539204,-0.052771743473634614,0.03722546511150666,Electric,Steel,12
392,Magnezone,-0.030682924780430672,0.1031009991061541,-0.028093941961462556,-0.08027306867114165,0.050577565999880156,-0.12494451575276756,-0.1613329310992927,-0.16321999519250058,-0.11035238416472623,-0.030572809659747277,0.14824670630172962,-0.1103551464002219,-0.1420717842119946,-0.006165453837785661,-0.0174989909926908,0.01873778215508224,-0.05551888935807788,-0.003921529959868435,-0.04474022927563241,-0.07675338811323228,-0.06038302569824936,-0.09697810994323634,-0.00865146515741131,0.05750246667314162,0.07012743361186578,0.04843783470868717,-0.027838340683960284,-0.020239145496385887,-0.004481732455621412,0.01654433819260482,-0.0055768287453794915,0.013687532205889471,0.014522310698730058,0.0850800077752316,0.06755180716457924,-0.034311676848287086,-0.09576107202010846,-0.05378374395839434,-0.02027247060676878,0.0020117979498787252,0.06200726460233631,0.005021633668665451,-0.08420427353771935,0.025256359218103677,-0.024203710542197242,-0.0013608359190894555,-0.041911708032912436,0.02304482129508924,-0.06797518333666065,-0.021347035723442948,0.009317111725524444,0.003025293676537563,-0.00797639098900501,0.007169756562142804,-0.06616073696073994,-0.018422746468968947,0.03228127807911277,-0.01771417157954939,0.016194754422038646,0.06684681653324191,-0.03798473546528204,-0.022814719912946844,0.013329616409988294,0.03194742603092342,-0.05075266694281801,1.0922562927141787e-14,-1.4768859361043843e-14,0.03653283834409641,0.04715870022017094,-0.059570074225512235,0.01456330693722129,0.019447125089284232,0.029630188438518442,-0.00015128581337093777,-0.06538742174282301,0.001524042216201942,0.02786467525188807,0.0226028750709149,-0.0010217849099787009,-0.012821649370777649,0.0012103414697481369,-0.012208590385684477,0.04501893772762751,-0.007068711471751413,0.03003394585166782,-0.0459767314420477,-0.026845435320252825,0.043992547196421365,-0.028864387815034677,0.05836203166471351,0.05243027663753859,-0.0632992618215638,0.024472002099218005,0.031187963832978678,0.007000075504187709,-0.03235420244384114,0.05100131412212647,-0.028516188897543825,0.06668070913024735,0.026561669334014645,-0.03204088650466432,-0.017183865219973567,-0.0073729867892084,-0.052794704005113866,0.02901730074232373,Electric,Steel,12
393,Makuhita,0.05911586454831429,-0.11763380983317163,0.10270914569653841,0.18049237250407457,-0.13620189130803106,-0.028967192936422824,0.0922173328698452,0.01839610832849165,-0.20722564688323014,-0.01579729352628163,-0.028005936101342915,0.004966355680197989,-0.06814414182977833,-0.01899905962472995,0.02469489971117784,-0.11129707246844905,0.17073532334214744,0.02810899124907035,0.05129865703492761,-0.006345860985305698,-0.06379316809837493,-0.03228319690887444,0.07034829731570716,-0.03047375879772949,-0.008442113911608862,-0.00975218853398885,0.05404402971512,-0.018659695019992432,0.016372289344616736,-0.009375943243515124,-0.040699721902194605,8.178844745956743e-05,0.010786007278271708,-0.04782929205169096,-0.012067972045119125,0.005164515842563067,-0.10370991026998479,-0.0026948362969374503,0.026688786076617586,-0.060577180634414966,-0.0024215051467772696,0.02667988078924247,0.047805983303599545,-0.04465292469346861,-0.01396611977433574,0.016695878339214505,-0.015755645898589136,-0.013956682577509358,-0.06216767247875263,0.02261615502767014,0.0171303217713635,0.0719958386667193,0.004575811878264954,-0.0025962158687544957,-0.03654312249025153,-0.02926998183269175,-0.0058744451218914985,-0.020204436747524944,0.042298511490316174,0.0011916537704151763,-0.04731064030201469,0.01077647746145179,0.033563332322266125,-0.019495667161818716,0.015763842194428605,-4.2168797665248745e-15,5.6347414094971085e-15,-0.014456220428155822,-0.009883518166761241,0.011866781248198843,-0.013468964699998032,0.018318878649593525,0.016267569229600706,-0.01500083811505682,0.016086842724157613,0.013403294881044671,-0.0346488765884268,-0.0316849171034705,-0.02329456992558388,0.03947981177176877,-0.010815294015534,-0.028817130547848586,0.046340868280010404,-0.009541639906811816,-0.023863794653853004,0.021333058550544456,0.007631637087192236,0.00785575375270629,0.01522190299587619,-0.022111085739309196,-0.03229912029964603,-0.005975144375360532,0.0015366695714608277,-0.026392468646545996,0.014606729865792601,0.013770605031804734,0.016279304249402736,-0.007605630896306319,-0.011204562754942757,0.057118631156864885,-0.012987817009292848,-0.009997715279768667,-0.01700722640090982,0.011267865564705814,0.0014484835283700506,Fighting,None,6
394,Malamar,-0.010917656506237688,0.12732918968015075,0.01784546046093174,-0.00750743530501589,-0.09534042177749887,-0.05691121479339472,-0.06465099677737637,0.11806388193608212,0.06174967424745414,-0.13638561316470071,-0.07465541550447997,0.023897112154219656,0.02166380464451363,0.021830023533110116,-0.02590499299120652,-0.005162004437272454,-0.04241994523786755,0.026790251158232536,-0.03966795204120169,0.02072736465513912,0.007746730714509649,-0.05360764173897291,-0.029381851814685604,0.031770196690080264,-0.002841483887839966,-0.026036844493652726,-0.037436593989745026,-0.007889935115281526,0.02672034558120777,-0.010907650301463272,0.02332913221216361,-0.029511211579850132,0.01073565499481841,0.013599076251773902,-0.09729254486199033,-0.029695406566917805,-0.04113132638617071,0.1391135717525503,0.021712067591701974,-0.02882148085021937,0.012032927421247508,-0.05540135022197478,0.09137502210526707,-0.16359651869489958,0.015182822990829752,-0.03604909144198645,-0.03520366997555074,-0.0350833826102501,-0.04640624408439224,-0.07884350038951843,0.04699000775932463,-0.018034633509409356,0.0032008233986602045,-0.013463983343388114,-0.10916038234579313,-0.11733889293772366,0.022427432683796985,0.029403077742449664,-0.008117245895177682,0.05619637678618947,0.07938285724347821,-0.013998299461176214,0.014306081323577732,0.027872929871702326,-0.005670579472984838,-1.1598568481742777e-15,6.655657758222737e-16,-0.0119416972088179,0.03754408796801712,0.01058796712816566,0.04079367002300577,0.09660845368675948,-0.02620186720707838,0.02930799217634932,-0.07330923575655161,-0.03604754578029071,-0.043658346474989736,0.015981913952596433,-0.0551024457433297,-0.029939741988163387,0.06366872221428191,0.018748746470271083,0.001929531585162231,-0.05494751133120749,-0.10659695312515728,-0.0573288341468493,0.007771619547324177,0.025661154400218208,-0.02866289755917761,-0.03569698970900929,0.10402939640261485,0.017996770818176067,-0.03174669435962744,0.03655068600454426,-0.05232048008967229,0.07025054495784581,-0.01475228013529837,0.07073104434084748,-0.012166210718424914,-0.03632372845116404,0.07845388394696544,0.07338719275294367,0.07631360044433161,-0.025504450296850383,-0.05857374814820331,Dark,Psychic,11
